setname;date;operation;rowGroup;rowGroupIndex;category;categoryIndex;subCategory;subCategoryIndex;columnGroup;columnGroupIndex;columnSubGroup;columnSubGroupIndex;pp1;ac1;fc1;pl1;pp2;ac2;fc2;pl2;pp3;ac3;fc3;pl3;pp4;ac4;fc4;pl4
northamerica;2026-03-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;30;26;25;30;34;33;31;32;54;54;53;53;25;21;23;23
northamerica;2026-03-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;15;12;10;13;51;48;47;50;56;53;53;55;16;19;13;15
northamerica;2026-03-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;19;22;22;17;52;52;51;51;33;29;32;32;17;18;14;19
northamerica;2026-03-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;35;40;30;34;39;42;43;39;24;20;24;23;38;41;38;37
northamerica;2026-03-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;60;61;65;60;53;56;49;54;27;30;27;27;61;56;67;60
northamerica;2026-04-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;24;26;20;23;38;40;37;38;57;54;54;57;26;28;23;26
northamerica;2026-04-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;13;15;11;12;51;53;48;51;57;59;60;59;13;17;12;13
northamerica;2026-04-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;19;21;22;19;50;53;47;50;34;32;35;35;14;14;16;12
northamerica;2026-04-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;42;46;43;40;37;40;34;39;20;26;16;20;38;36;36;38
northamerica;2026-04-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;62;58;67;63;50;48;49;50;30;36;34;29;61;60;63;62
northamerica;2026-05-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;26;24;27;28;36;41;40;36;54;51;51;54;26;24;23;25
northamerica;2026-05-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;16;16;15;16;56;52;53;56;57;58;57;57;16;16;12;15
northamerica;2026-05-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;13;15;13;14;49;50;49;49;31;35;32;31;18;13;14;18
northamerica;2026-05-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;38;34;40;38;35;31;31;34;19;17;16;19;41;40;45;42
northamerica;2026-05-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;60;63;63;60;49;54;53;50;34;37;37;33;61;56;62;62
northamerica;2026-06-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;22;25;27;22;35;33;34;34;54;53;57;54;28;25;29;30
northamerica;2026-06-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;12;10;10;10;50;51;52;51;57;53;60;57;10;10;10;10
northamerica;2026-06-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;14;17;17;15;51;51;48;52;33;29;34;34;19;14;20;18
northamerica;2026-06-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;35;37;31;34;39;34;40;39;19;19;15;18;35;39;32;34
northamerica;2026-06-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;62;62;59;62;53;52;58;53;31;32;27;31;57;53;60;58
northamerica;2026-07-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;29;30;29;30;37;38;41;39;55;54;58;57;27;30;23;25
northamerica;2026-07-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;13;16;14;13;56;54;53;54;57;61;54;59;13;10;17;15
northamerica;2026-07-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;19;20;16;17;54;51;54;53;30;33;26;28;16;12;13;16
northamerica;2026-07-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;38;34;41;37;37;40;36;37;21;21;23;22;35;30;30;35
northamerica;2026-07-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;63;66;64;63;55;56;50;54;29;27;27;29;64;61;69;63
northamerica;2026-08-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;26;29;24;27;38;33;34;38;58;57;53;58;26;21;26;25
northamerica;2026-08-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;15;16;12;15;53;53;50;51;54;55;53;55;16;18;14;16
northamerica;2026-08-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;18;20;20;18;54;52;54;55;29;27;25;28;14;16;18;16
northamerica;2026-08-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;39;42;35;38;36;36;37;36;19;21;22;18;38;36;38;37
northamerica;2026-08-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;63;64;56;61;57;52;52;56;31;38;38;32;60;56;57;61
northamerica;2026-09-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;28;24;25;28;34;36;31;33;53;54;57;52;23;22;26;23
northamerica;2026-09-30T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;10;10;13;10;51;56;50;51;56;55;53;56;14;16;14;14
northamerica;2026-09-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;14;17;14;13;55;52;59;56;35;34;34;34;16;18;19;17
northamerica;2026-09-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;40;37;43;40;38;36;43;37;21;19;23;19;36;38;36;38
northamerica;2026-09-30T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;59;61;58;58;50;52;51;49;30;30;27;31;59;55;63;57
northamerica;2026-10-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;New;1;Cat. A;1;24;28;28;23;33;29;30;34;51;49;53;52;23;23;20;22
northamerica;2026-10-31T00:00:00+01:00;+;USA;1;San Francisco;26;City;1;Preowend;2;Cat. A;1;14;12;19;16;55;55;56;55;55;51;57;55;10;10;10;10
northamerica;2026-10-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;New;1;Cat. A;1;17;20;19;18;54;56;52;54;30;33;34;30;16;20;14;18
northamerica;2026-10-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;36;38;35;35;35;36;34;34;20;24;17;19;36;32;34;36
northamerica;2026-10-31T00:00:00+01:00;+;USA;1;San Francisco;26;Suburb;2;Preowend;2;Cat. B;2;59;54;59;59;51;48;48;52;30;26;34;30;58;53;64;59
europe;2020-01-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;25;24;26;35;37;34;37;53;57;50;55;29;27;24;28
europe;2020-01-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;15;13;11;16;54;50;50;53;56;54;52;54;13;10;11;13
europe;2020-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;13;18;16;56;51;55;56;31;33;33;32;15;16;12;14
europe;2020-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;36;34;38;37;39;35;35;38;26;28;23;26;38;43;34;38
europe;2020-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;59;57;61;60;57;50;57;56;30;34;34;29;58;59;59;58
europe;2020-02-29T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;25;23;29;26;33;34;36;33;51;50;52;52;28;26;27;27
europe;2020-02-29T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;10;13;10;55;58;54;55;57;61;54;58;13;12;12;13
europe;2020-02-29T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;17;17;17;55;54;58;54;32;32;33;32;18;17;17;17
europe;2020-02-29T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;34;40;35;35;38;43;43;38;21;18;22;22;35;38;32;35
europe;2020-02-29T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;58;55;60;57;56;56;62;56;33;32;27;31;56;62;60;57
europe;2020-03-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;26;23;26;26;35;31;33;34;52;49;55;53;28;27;24;29
europe;2020-03-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;13;13;14;14;54;55;51;52;57;59;57;55;10;10;10;10
europe;2020-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;19;16;22;19;55;51;58;55;32;34;29;33;12;17;13;14
europe;2020-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;40;35;41;41;35;36;32;37;20;20;22;20;35;38;35;35
europe;2020-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;62;64;68;63;54;59;56;56;30;29;28;32;57;56;56;58
europe;2020-04-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;25;26;29;26;37;34;35;38;57;59;56;56;26;25;26;25
europe;2020-04-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;10;10;10;51;56;56;52;59;55;57;57;10;10;10;10
europe;2020-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;14;12;10;14;50;47;47;48;34;29;31;34;16;13;19;16
europe;2020-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;37;43;39;39;39;43;37;41;22;24;24;23;38;33;43;37
europe;2020-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;62;63;59;62;51;48;53;51;32;28;31;33;63;61;65;61
europe;2020-05-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;27;29;29;27;31;29;30;32;51;52;51;52;24;23;25;23
europe;2020-05-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;13;16;14;13;51;51;47;50;56;52;55;56;10;10;10;10
europe;2020-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;19;14;15;54;55;55;53;30;28;33;32;19;22;19;18
europe;2020-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;38;36;37;36;34;37;32;35;20;15;22;19;37;41;41;38
europe;2020-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;64;59;69;64;55;58;56;55;33;37;32;32;59;61;60;57
europe;2020-06-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;24;24;21;24;32;32;32;33;53;50;55;53;29;27;30;27
europe;2020-06-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;11;10;14;10;56;54;59;56;59;56;54;57;10;10;10;10
europe;2020-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;20;16;18;53;56;57;54;30;27;31;32;18;15;19;19
europe;2020-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;35;32;34;36;39;42;38;40;20;20;17;21;41;37;40;40
europe;2020-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;63;63;63;63;54;60;49;54;35;34;37;35;62;59;66;62
europe;2020-07-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;29;24;25;28;34;37;33;34;53;54;57;54;29;27;27;27
europe;2020-07-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;15;18;12;15;53;55;52;55;57;55;60;57;13;16;13;12
europe;2020-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;15;15;17;16;51;54;55;51;30;29;33;29;18;18;17;18
europe;2020-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;34;36;38;35;40;39;36;39;23;26;20;24;36;37;34;35
europe;2020-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;62;58;59;62;52;48;47;51;29;24;25;29;59;56;64;61
europe;2020-08-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;27;24;27;26;32;30;30;34;55;52;53;57;23;23;26;23
europe;2020-08-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;15;17;16;13;55;54;52;53;53;48;50;53;10;10;11;11
europe;2020-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;18;21;14;19;53;57;50;55;32;36;37;34;13;16;13;14
europe;2020-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;35;36;35;35;38;36;42;37;23;21;25;25;36;42;37;38
europe;2020-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;60;63;55;58;53;59;58;52;32;32;27;30;59;65;55;61
europe;2020-09-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;29;26;26;37;37;38;36;55;57;55;53;24;21;19;24
europe;2020-09-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;14;10;10;55;54;54;53;56;60;61;56;11;10;13;12
europe;2020-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;17;20;18;50;51;51;51;33;30;34;32;14;12;16;15
europe;2020-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;34;38;32;34;41;43;37;39;26;20;20;26;39;35;42;38
europe;2020-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;61;66;67;62;49;54;48;50;31;35;30;30;61;65;58;61
europe;2020-10-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;25;28;21;24;34;29;32;33;52;50;49;52;23;23;22;24
europe;2020-10-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;10;10;10;50;55;50;52;55;51;54;55;12;11;15;12
europe;2020-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;14;12;11;12;55;54;56;54;29;33;27;29;14;10;17;13
europe;2020-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;37;34;38;37;35;40;32;34;19;19;24;19;36;35;38;35
europe;2020-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;57;56;60;59;54;57;56;53;28;34;26;27;61;66;61;63
europe;2020-11-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;27;27;31;28;39;39;34;39;53;57;54;53;23;20;20;24
europe;2020-11-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;15;13;10;15;50;53;49;50;59;60;61;58;15;15;18;14
europe;2020-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;16;18;14;48;48;50;48;35;33;37;35;16;15;16;18
europe;2020-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;41;35;40;40;40;38;44;39;23;19;27;22;37;40;33;36
europe;2020-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;63;66;62;61;55;57;49;56;29;27;24;27;60;64;56;60
europe;2020-12-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;25;24;28;24;34;32;38;36;52;47;48;50;29;30;30;29
europe;2020-12-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;14;17;13;14;52;49;55;53;56;55;55;55;13;16;10;13
europe;2020-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;15;18;19;16;50;53;45;48;33;32;34;35;14;14;11;14
europe;2020-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;38;42;41;38;35;35;40;34;19;24;25;19;36;35;40;36
europe;2020-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;57;53;55;58;57;53;51;55;31;33;29;31;58;65;65;59
europe;2021-01-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;31;24;28;37;39;37;37;57;59;55;55;30;27;27;29
europe;2021-01-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;12;17;12;14;51;54;52;49;57;53;52;56;12;10;13;13
europe;2021-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;14;17;19;51;54;49;53;33;37;35;33;14;18;17;16
europe;2021-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;39;38;38;40;37;34;41;38;23;19;20;24;38;43;35;38
europe;2021-01-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;63;60;57;64;50;53;56;50;31;31;26;30;60;57;55;58
europe;2021-02-28T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;24;26;21;23;34;34;31;32;53;53;50;52;29;26;27;27
europe;2021-02-28T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;14;15;12;16;50;52;49;51;56;59;60;57;11;14;10;11
europe;2021-02-28T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;16;19;15;15;51;53;51;53;29;31;30;30;17;17;13;18
europe;2021-02-28T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;38;43;41;38;41;44;43;40;22;24;22;23;35;40;33;37
europe;2021-02-28T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;56;57;63;56;56;53;62;57;30;33;26;30;59;54;54;60
europe;2021-03-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;26;33;28;38;39;36;37;55;54;51;55;28;30;23;26
europe;2021-03-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;11;14;10;11;50;50;49;50;54;54;54;54;10;10;10;10
europe;2021-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;15;13;15;15;50;53;47;50;32;28;34;32;17;18;19;17
europe;2021-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;40;36;46;41;37;36;40;38;25;27;21;23;37;38;33;38
europe;2021-03-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;57;52;60;58;53;58;53;53;32;36;28;32;62;56;57;60
europe;2021-04-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;25;28;21;24;35;38;32;34;51;54;50;51;26;26;22;26
europe;2021-04-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;14;10;10;50;54;49;52;53;58;54;53;13;10;10;12
europe;2021-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;16;15;16;51;47;54;49;30;26;27;29;12;14;14;12
europe;2021-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;40;36;39;40;39;36;43;40;22;17;26;23;38;41;39;38
europe;2021-04-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;59;64;56;59;52;51;58;54;30;36;34;32;62;63;65;63
europe;2021-05-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;29;26;27;28;33;32;34;32;54;59;56;54;26;25;21;25
europe;2021-05-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;13;13;11;13;54;50;51;53;54;55;52;55;15;18;13;14
europe;2021-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;19;19;14;17;50;52;50;52;31;30;30;32;17;19;18;18
europe;2021-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;40;40;45;39;39;45;35;40;24;23;26;22;41;40;42;41
europe;2021-05-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;60;61;64;60;52;48;54;50;29;28;24;29;60;63;55;61
europe;2021-06-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;26;26;22;27;34;29;36;32;54;52;52;55;30;26;32;29
europe;2021-06-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;11;10;11;12;55;55;54;54;51;50;49;53;10;12;11;10
europe;2021-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;18;17;21;17;54;55;53;54;32;30;32;32;17;13;15;16
europe;2021-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;40;37;46;41;38;41;43;38;19;21;24;19;38;32;37;38
europe;2021-06-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;58;63;65;59;52;52;57;54;27;29;27;29;59;55;61;59
europe;2021-07-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;27;26;27;26;37;35;38;38;52;53;48;50;23;24;19;24
europe;2021-07-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;13;14;14;14;55;54;58;56;57;59;60;57;12;15;15;14
europe;2021-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;14;14;18;50;53;53;49;33;33;36;32;14;12;18;16
europe;2021-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;38;38;40;38;38;43;40;37;25;20;28;26;37;37;40;38
europe;2021-07-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;62;67;60;61;55;61;60;54;28;30;34;29;59;54;54;60
europe;2021-08-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;32;32;28;33;35;36;33;54;56;58;53;26;21;26;24
europe;2021-08-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;11;10;16;12;56;58;55;55;56;56;58;55;10;12;10;11
europe;2021-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;21;19;18;51;54;49;51;36;34;34;34;14;10;13;14
europe;2021-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;36;39;36;37;40;36;42;40;19;15;21;20;37;37;35;37
europe;2021-08-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;59;54;63;59;53;50;56;53;30;25;25;30;61;67;62;62
europe;2021-09-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;27;22;30;27;39;40;38;38;52;48;53;50;26;29;28;26
europe;2021-09-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;10;10;10;50;48;49;50;59;55;59;57;14;13;17;14
europe;2021-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;17;19;18;17;50;47;52;49;32;30;31;31;13;10;10;13
europe;2021-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;36;30;31;35;40;39;39;40;24;28;23;25;39;39;37;39
europe;2021-09-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;56;58;59;56;52;49;50;52;32;32;37;32;59;62;60;59
europe;2021-10-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;24;21;20;25;31;35;33;31;57;54;59;57;27;28;28;27
europe;2021-10-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;13;17;13;15;53;57;58;54;55;54;60;56;11;12;10;10
europe;2021-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;13;11;12;13;52;48;51;52;35;35;32;34;16;18;18;16
europe;2021-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;35;35;34;36;35;36;29;34;26;24;24;25;40;44;43;40
europe;2021-10-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;56;51;53;56;53;58;49;53;31;34;31;29;59;59;53;57
europe;2021-11-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;28;29;27;28;36;34;33;36;56;58;60;56;27;29;27;25
europe;2021-11-30T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;10;13;11;10;50;48;51;51;52;54;56;52;12;11;11;14
europe;2021-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;12;12;10;12;53;50;55;54;34;33;32;35;13;16;10;14
europe;2021-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;36;38;40;35;39;38;40;41;23;20;25;23;38;42;42;37
europe;2021-11-30T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;56;51;55;57;53;47;47;53;31;27;35;29;63;63;62;61
europe;2021-12-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;New;1;Cat. A;1;26;25;30;25;33;33;32;34;51;50;54;51;24;26;21;25
europe;2021-12-31T00:00:00+01:00;+;Germany;11;Munich;27;City;1;Preowend;2;Cat. A;1;16;14;18;14;57;54;55;55;52;53;55;53;11;14;12;10
europe;2021-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;New;1;Cat. A;1;14;14;13;12;54;54;51;52;28;32;26;28;17;14;18;18
europe;2021-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;35;40;39;35;36;39;33;35;18;24;23;19;38;32;32;38
europe;2021-12-31T00:00:00+01:00;+;Germany;11;Munich;27;Suburb;2;Preowend;2;Cat. B;2;61;65;63;61;53;52;55;54;31;27;27;31;60;62;62;61
